playerid,date_of_birth,place_of_birth,nation,height,weight,shoots,rights,under_contract,draft_year,draft_round,draft_pick,draft_team,shortname,status,nhl_draft,rankings,catches,draft_year_eligible,load_date,player,season_age,start_league,league,probability,gp,ppg,gpg,apg,perc_team_a,perc_team_g,perc_team_tp,start_node,node,epoints,nhl_xvalue,xvalue,cond_probability
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,AHL,NHL,0.21582732700158044,82.0,0.6039294004440308,0.18487634707470324,0.4190530533693275,0.08360085173971772,0.06597800937872635,0.07686789650450289,9,24,49.52221083641052,5.1,3.763775182658271,0.019000439999999997
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,AHL,NCAA,0.12949640232681092,36.0,0.8778529167175293,0.26873048470944766,0.6091224320080817,0.11530397828322192,0.08832234584778928,0.10469473304029549,9,25,31.602705001831055,0.5,1.4344448838708115,0.011347485000000001
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,NHL,NHL,1.0,82.0,0.961715042591095,0.29440256405849835,0.6673124785325966,0.12655946230669812,0.09815960009962155,0.11535044854241365,10,26,78.86063349246979,4.3,4.105169137084007,0.013014
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,AHL,AHL,0.6560574987776534,76.0,0.792425811290741,0.24257932998696144,0.5498464813037796,0.10323929433288,0.07929515499405324,0.09384926489267896,11,27,60.22436165809631,5.2,19.43516274299904,0.08067816000000001
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,AHL,NHL,0.21560574452313858,82.0,0.6261204481124878,0.19166952493239417,0.43445092318009365,0.08626528670458057,0.0679740179648971,0.07925471153026108,11,28,51.341876745224,7.3,5.455538534745827,0.026564760000000003
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,AHL,NCAA,0.12833675669920797,36.0,0.833665132522583,0.255203611996709,0.578461520525874,0.1099984389059089,0.08434780629586255,0.0999420026218316,11,29,30.01194477081299,0.6,1.8898017421508793,0.015742080000000002
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,22.0,NHL,NHL,1.0,82.0,0.9621020555496216,0.2945210374131494,0.6675810181364722,0.1266059301830219,0.09819441058715328,0.11539207471339825,12,30,78.89236855506897,4.0,3.7915672327566146,0.012015
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,AHL,0.6616379317266071,76.0,0.6398703455924988,0.19587867722219343,0.44399166837030535,0.08524247797256265,0.06602898466919802,0.07783108198666823,13,31,48.63014626502991,0.0,44.14143064594392,0.18153937027200004
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,NHL,0.3383620682733929,82.0,0.4986436367034912,0.15264601123576257,0.34599762546772866,0.07127961449384543,0.0569635865325366,0.06593392758340136,13,32,40.88877820968628,0.0,18.949758232732165,0.09268928572800002
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.6720070242881775,0.20571643600658487,0.4662905882815926,0.09209501169405454,0.07255702832566777,0.08458047120701033,14,33,55.104575991630554,0.0,24.81119682625016,0.090051312
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NCAA,0.435845213354809,36.0,0.9156472682952881,0.28030018417202684,0.6353470841232612,0.12016208595726385,0.09217748837554851,0.1091501127534342,15,34,32.96330165863037,0.0,3.1037793165421714,0.018831725952
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,AHL,0.35336048875201337,76.0,0.5751616954803467,0.17606990677969792,0.39909178870064876,0.07747303903196837,0.06020866364816909,0.07087117722274174,15,35,43.71228885650635,0.0,3.3323598520823166,0.015246787296
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NHL,0.21079429789317763,82.0,0.4498920440673828,0.13772205430634163,0.31216998976104116,0.0654261077125034,0.05257854807265853,0.06069032504728023,15,36,36.89114761352539,0.0,1.6810408277933184,0.009113518752
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,AHL,0.6980728044559258,76.0,0.609175443649292,0.18648227866815054,0.42269316498114146,0.08155700213553099,0.06326808357314938,0.07452961311206623,16,37,46.29733371734619,0.0,14.758687598499012,0.06375610175999999
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,NHL,0.30192719554407427,82.0,0.41839781403541565,0.12808096348022924,0.2903168505551864,0.06164465814138266,0.04974575015802927,0.05730288239076095,16,38,34.30862075090408,0.0,4.732019646014658,0.02758501824
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,Liiga,0.4389473694117116,56.0,0.6662527918815613,0.20395493629027378,0.4622978555912875,0.09010250460889482,0.06940232238939822,0.08197309548412798,17,39,37.31015634536743,0.0,3.28183305084735,0.01759216992
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,AHL,0.3736842039219229,76.0,0.45356684923171997,0.13884699466277137,0.3147198545689486,0.06287338764405849,0.04927162449740564,0.05779273178758041,17,40,34.47108054161072,0.0,2.5831605207749893,0.014987406720000002
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,NHL,0.1873684266663655,82.0,0.2746001183986664,0.0840612607342856,0.19053885766438078,0.044379154779598376,0.03681164089691036,0.04183635256562536,17,41,22.517209708690643,0.0,0.8436864502591985,0.007493703360000001
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.539094090461731,0.16502880320257066,0.37406528725916033,0.0761364200376062,0.060601966036840725,0.07028467984491531,18,42,44.20571541786194,0.0,6.813338505924225,0.030825599999999998
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.7939223051071167,0.2430374403389132,0.5508848647682035,0.10673313702361184,0.0835228894664159,0.0976933818039171,19,43,65.10162901878357,0.0,17.671186180858612,0.054287999999999996
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,Liiga,0.4389473694117116,56.0,0.666251003742218,0.2039543889006789,0.4622966148415391,0.09010228991055974,0.06940216155240056,0.08197290315621646,20,44,37.31005620956421,0.0,5.504208038515229,0.02950522512
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,AHL,0.3736842039219229,76.0,0.4542228877544403,0.13904782278197148,0.31517506497246883,0.062952156884896,0.04933063291123865,0.057863293692854076,20,45,34.52093946933746,0.0,4.338690043375443,0.025136569919999994
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,Liiga,NHL,0.1873684266663655,82.0,0.27620017528533936,0.0845510740669406,0.19164910121839876,0.04457127042813898,0.03695556052305314,0.04200845078632394,20,46,22.648414373397827,0.0,1.4232586286851183,0.012568284959999997
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,AHL,0.7145899854295527,76.0,0.5728042125701904,0.17534822833781333,0.3974559842323771,0.0771899807469909,0.0599966161504247,0.07061761210418596,21,47,43.53312015533447,0.0,8.280806056961415,0.0380437057
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,NHL,0.2854100145704473,82.0,0.35209375619888306,0.10778380291802539,0.24430995328085767,0.05368366176791899,0.043781927687051546,0.05017137945870583,21,48,28.87168800830841,0.0,2.1890909823100464,0.015164274299999995
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.49503350257873535,0.1515408681363475,0.34349263444238787,0.07084615286852898,0.056638867356682485,0.06554563035189129,22,49,40.5927472114563,0.0,3.9786859401067254,0.01960294
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,AHL,0.6838709602991077,76.0,0.663227915763855,0.20302895380526165,0.46019896195859333,0.08804697497462449,0.06812991795142347,0.08034336533097555,23,50,50.40532159805298,0.0,9.932388606606354,0.039410079300000005
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,NHL,0.31612903970089234,82.0,0.514915943145752,0.1576273295344138,0.3572886136113381,0.07323339796957337,0.05842722465637884,0.06768413722200875,23,51,42.22310733795166,0.0,3.843779668713622,0.0182069957
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.6585947871208191,0.201610649118618,0.45698413800220106,0.0904846310486856,0.07135064361838514,0.08313788365195825,24,52,54.004772543907166,0.0,5.130572202170777,0.019000439999999997
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NCAA,0.42421159479216086,36.0,0.9263029098510742,0.2835621152605328,0.6427407945905413,0.1214414876492641,0.09313592676720403,0.11029620760007793,25,53,33.34690475463867,0.0,0.8022154231793448,0.004811333639999999
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,AHL,0.35503561400280464,76.0,0.5931299924850464,0.18157040586276924,0.41155958662227715,0.0796304567219143,0.06182485030307977,0.07280380347450109,25,54,45.077879428863525,0.0,0.9079489951552364,0.0040283571749999995
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NHL,0.22075279120503447,82.0,0.4730459749698639,0.14480999233771338,0.3282359826321505,0.06820615415250451,0.0546611647014646,0.06318070544792995,25,55,38.78976994752884,0.0,0.4863837975595028,0.0025077941849999995
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.804038405418396,0.2461342057403252,0.5579041996780708,0.10794775707130547,0.0844327979746374,0.09878144490872307,26,56,65.93114924430847,0.0,4.290139881327152,0.013014
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,AHL,0.6895074987462444,76.0,0.6509501934051514,0.19927046736892381,0.4516797260362275,0.08657281326625649,0.06702557895793704,0.07902280342485629,27,57,49.472214698791504,0.0,13.770079022930911,0.0556679304
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,AHL,NHL,0.31049250125375566,82.0,0.5077926516532898,0.1554467300979458,0.352345921555344,0.07237811852531331,0.05778650903117825,0.06691797334272372,27,58,41.63899743556976,0.0,5.207004430887057,0.025010229600000006
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.6676346063613892,0.20437794072287416,0.463256665638515,0.09157002416849092,0.07216374433770167,0.08411018458681677,28,59,54.74603772163391,0.0,7.271576765130759,0.026564760000000003
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NCAA,0.43336725078209115,36.0,0.9190375804901123,0.28133803484391184,0.6376995456462005,0.12056915400058704,0.09248243532315423,0.10951476647368734,29,60,33.08535289764404,0.0,1.1276018691894745,0.006816320640000001
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,AHL,0.3519837159864693,76.0,0.5806434154510498,0.17774798432174987,0.40289543112929993,0.07813121824800823,0.06070172554826404,0.07146077766831559,29,61,44.128899574279785,0.0,1.22263797464209,0.0055412121600000004
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NCAA,NHL,0.2146490332314395,82.0,0.45738646388053894,0.14001626445322615,0.31737019942731276,0.06632594779621057,0.05325264541672809,0.061496406584602474,29,62,37.50569003820419,0.0,0.6346988910143596,0.0033845472000000004
396170,2001-01-20,"Pori, FIN",Finland,194.0,88.0,R,Detroit Red Wings,False,2019,2,35,Detroit Red Wings,antti-tuomisto,,,,,2019,2020-06-03,Antti Tuomisto,23.0,NHL,NHL,1.0,82.0,0.8042293190956116,0.24619264870273816,0.5580366703928734,0.10797067969688148,0.0844499700047566,0.09880197911874365,30,63,65.94680416584015,0.0,3.961754260262847,0.012015
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,22.0,Liiga,Liiga,0.5882352968798494,56.0,0.19105160236358643,0.09244432372431599,0.09860727863927043,0.026849565660441006,0.0361819954305786,0.030471301885399305,1,2,10.69888973236084,0.0,12.581894325256346,0.588
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,22.0,Liiga,AHL,0.3697478973181956,76.0,0.3382265865802765,0.16365802576464988,0.1745685608156266,0.03830150584797368,0.056106066741169754,0.04499670279541429,1,3,25.705220580101013,0.8,19.02186322927475,0.37
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,22.0,Liiga,NHL,0.042016805801954944,82.0,0.2805621922016144,0.13575589945239402,0.14480629274922036,0.036145413618941157,0.051545171425031594,0.04208730736776012,1,4,23.00609976053238,0.6,1.93251237988472,0.042
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,Liiga,Liiga,0.7942386883875439,56.0,0.19013941287994385,0.09200294171610185,0.098136471163842,0.0270883125520865,0.0365079764602685,0.030763500338204894,2,5,10.647807121276855,0.0,14.913489018974303,0.466872
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,Liiga,AHL,0.19547324612764846,76.0,0.2667631506919861,0.12907894388321905,0.13768420680876703,0.03223928203618015,0.04640152251648007,0.037700581060708394,2,6,20.273999452590942,0.0,6.9738503317022325,0.11466
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,Liiga,NHL,0.010288065484807731,82.0,0.0,0.0,0.0,0.011408464627962243,0.012112302574712238,0.012301032806903603,2,7,0.0,0.0,0.0,0.00588
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,AHL,AHL,0.9147788520179094,76.0,0.31994903087615967,0.15481404719814174,0.16513498367801793,0.036989342310877416,0.05396315100003602,0.04342112476276187,3,8,24.316126346588135,0.0,24.69667372391224,0.33855
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,AHL,NHL,0.0852211479820906,82.0,0.10274714231491089,0.04971635918463429,0.0530307831302766,0.02058486854115637,0.026720234515332803,0.023352265123417135,3,9,8.425265669822693,0.0,0.7949238159477712,0.03145
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,NHL,NHL,0.8421599194811177,82.0,0.07370162010192871,0.03566207424286873,0.038039545859059984,0.017990796942755363,0.022590727824367135,0.020228199514406638,4,10,6.043532848358154,0.0,0.6411704869480133,0.035364
299117,1999-10-03,"Scottsdale, AZ, USA",Finland                                                                                             /  USA,185.0,78.0,R,Montréal Canadiens,True,2018,2,35,Montréal Canadiens,jesse-ylonen,,,,,2018,2020-06-03,Jesse Ylönen,23.0,NHL,AHL,0.15784008051888226,76.0,0.6625588536262512,0.3205929936901215,0.3419658599361297,0.06758801442330298,0.1026732256567314,0.08027140263741293,4,11,50.35447287559509,0.0,1.0024568460073473,0.006636
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,22.0,AHL,AHL,0.8990228001435009,76.0,0.6216533184051514,0.32233875769155995,0.2993145607135914,0.059887452991293326,0.10273050526185246,0.07548139159101029,1,2,47.245652198791504,29.6,84.94768265342712,0.899
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,22.0,AHL,NHL,0.10097719985649907,82.0,0.2759610116481781,0.14309089492868493,0.13287011671949317,0.034079987352112595,0.05370037982041091,0.041592415596752,1,3,22.628802955150604,8.2,4.571018196940423,0.101
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,23.0,AHL,AHL,0.7484076361080704,76.0,0.5975782871246338,0.309855408138699,0.2877228789859348,0.058201852777681314,0.09951824967871872,0.07328225120907374,2,4,45.41594982147217,0.0,91.62013886804581,0.672452
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,23.0,AHL,NHL,0.2515923638919296,82.0,0.5315969586372375,0.27564286744153055,0.255954091195707,0.055698553995044926,0.09310319397425498,0.06947830661026058,2,5,43.59095060825348,0.0,29.62632803519583,0.226548
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,23.0,NHL,NHL,0.883983574850839,82.0,0.37381473183631897,0.1938298609521654,0.17998487088415357,0.042552901424976815,0.06906444998224584,0.05250763468198905,3,6,30.652808010578156,0.0,8.21041593124938,0.089284
300398,1999-02-15,"London, ON, CAN",Canada,197.0,91.0,L,Philadelphia Flyers,True,2017,2,35,Philadelphia Flyers,isaac-ratcliffe,,,,,2017,2020-06-03,Isaac Ratcliffe,23.0,NHL,AHL,0.11601642514916097,76.0,0.7597916722297668,0.3939660522672865,0.36582561996248036,0.07171668804171452,0.12423209809929875,0.09072952772943245,3,7,57.74416708946228,0.0,2.0295919848604203,0.011716
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,23.0,AHL,AHL,0.8870614052824125,76.0,0.5857557058334351,0.2157637373881137,0.36999196844532134,0.07243762962064143,0.07187172155305024,0.0720106431673682,1,2,44.517433643341064,22.5,78.97392728328705,0.887
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,23.0,AHL,NHL,0.11293859471758746,82.0,0.22560665011405945,0.08310244957658838,0.14250420053747107,0.03606727647779263,0.03652991777065462,0.03656673447400517,1,3,18.499745309352875,5.6,4.18094243991375,0.113
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,24.0,AHL,AHL,0.6710382601228716,76.0,0.5788736939430237,0.21322874098699143,0.3656449529560323,0.0681361314968507,0.06909353097387008,0.0677543764844035,2,4,43.9944007396698,0.0,78.55336634710336,0.5951770000000001
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,24.0,AHL,NHL,0.32896173987712846,82.0,0.3130519986152649,0.1153130367239739,0.197738961891291,0.04207576093213985,0.04396086414433921,0.04245608887601709,2,5,25.67026388645172,0.0,22.473520254408,0.291823
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,24.0,NHL,NHL,0.8690228706330324,82.0,0.23221686482429504,0.08553732919724698,0.14667953562704808,0.033240479020016936,0.035212003283090085,0.03376165881466813,3,6,19.041782915592194,0.0,5.609537870887221,0.098197
252492,1998-04-09,"Châteauguay, QC, CAN",Canada,185.0,78.0,R,Philadelphia Flyers,True,2016,2,36,Philadelphia Flyers,pascal-laberge,,,,,2016,2020-06-03,Pascal Laberge,24.0,NHL,AHL,0.13097712936696757,76.0,0.47176939249038696,0.17377675760616645,0.2979926348842205,0.056429628978007185,0.057501533941076405,0.05623449874587475,3,7,35.85447382926941,0.0,1.5922613282840254,0.014803
266786,2000-03-27,"Truro, NS, CAN",Canada,186.0,87.0,L,Detroit Red Wings,True,2018,2,36,Detroit Red Wings,jared-mcisaac,,,,,2018,2020-06-03,Jared McIsaac,21.0,QMJHL,AHL,0.6629213406015954,76.0,0.6912404298782349,0.13894474486354222,0.5522956850146926,0.10250966108723751,0.047454036910046044,0.0817314115401626,1,2,52.53427267074585,60.0,69.660445561409,0.663
266786,2000-03-27,"Truro, NS, CAN",Canada,186.0,87.0,L,Detroit Red Wings,True,2018,2,36,Detroit Red Wings,jared-mcisaac,,,,,2018,2020-06-03,Jared McIsaac,21.0,QMJHL,QMJHL,0.2123595525747056,68.0,1.1219615936279297,0.22552307509094452,0.8964385185369852,0.15672474151192392,0.06463874748916394,0.12205776313963645,1,3,76.29338836669922,13.7,32.348396667480465,0.212
266786,2000-03-27,"Truro, NS, CAN",Canada,186.0,87.0,L,Detroit Red Wings,True,2018,2,36,Detroit Red Wings,jared-mcisaac,,,,,2018,2020-06-03,Jared McIsaac,21.0,QMJHL,NHL,0.12471910682369902,82.0,0.5069795846939087,0.10190687060756623,0.40507271408634243,0.08002826363423793,0.040208826282464596,0.06520561027601796,1,4,41.57232594490051,32.9,10.393081486225128,0.125
266786,2000-03-27,"Truro, NS, CAN",Canada,186.0,87.0,L,Detroit Red Wings,True,2018,2,36,Detroit Red Wings,jared-mcisaac,,,,,2018,2020-06-03,Jared McIsaac,22.0,AHL,AHL,0.7537058142137875,76.0,0.6360551714897156,0.1278520753442374,0.5082030961454782,0.09603335657430453,0.045585367007946374,0.07703041982323118,2,5,48.340193033218384,21.3,72.4960775330758,0.499902
